image,mask,set
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_229_20160805_587648_200676-117642.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_229_20160805_587648_200676-117642.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_223_20160805_587669_201554-114426.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_223_20160805_587669_201554-114426.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_395_232_20160805_587708_202509-119195.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_395_232_20160805_587708_202509-119195.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_229_20160805_587648_200628-117570.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_229_20160805_587648_200628-117570.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201318-118684.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201318-118684.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_155015-150235.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_155015-150235.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_294_287_20170129_633841_151031-147077.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_294_287_20170129_633841_151031-147077.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_200751-114834.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_200751-114834.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_297_287_20170129_633849_152199-147176.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_297_287_20170129_633849_152199-147176.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/18-152228-144865.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/18-152228-144865.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200702-118770.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200702-118770.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200222-118884.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200222-118884.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_225_20160805_587657_200960-115532.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_225_20160805_587657_200960-115532.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200602-119058.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200602-119058.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201116-118586.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201116-118586.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_224_20160805_587643_200272-114769.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_224_20160805_587643_200272-114769.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201148-114523.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201148-114523.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201537-118310.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201537-118310.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154846-150497.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154846-150497.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200318-118136.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200318-118136.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_156159-149734.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_156159-149734.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_289_278_20161013_606765_148034-142704.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_289_278_20161013_606765_148034-142704.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154742-150450.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154742-150450.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202031-118802.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202031-118802.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_201069-116450.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_201069-116450.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155965-149729.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155965-149729.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_294_288_20170129_633836_150827-147925.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_294_288_20170129_633836_150827-147925.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202219-119041.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202219-119041.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200393-118423.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200393-118423.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_293_20170129_633902_154532-150375.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_293_20170129_633902_154532-150375.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_233_20160805_587652_200266-119297.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_233_20160805_587652_200266-119297.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_230_20160805_587662_200858-117771.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_230_20160805_587662_200858-117771.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200758-118701.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200758-118701.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_294_20170202_635294_154411-150777.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_294_20170202_635294_154411-150777.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200646-118129.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200646-118129.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_224_20160805_587670_201629-115119.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_224_20160805_587670_201629-115119.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200631-118055.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200631-118055.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201081-118451.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201081-118451.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_200929-116333.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_200929-116333.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200812-119018.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200812-119018.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_295_20170202_635296_154535-151510.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_295_20170202_635296_154535-151510.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_231_20160805_587637_199792-118708.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_231_20160805_587637_199792-118708.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200443-118329.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200443-118329.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_223_20160805_587669_201342-114324.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_223_20160805_587669_201342-114324.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_230_20160805_587649_200573-118158.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_230_20160805_587649_200573-118158.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_200774-116244.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_200774-116244.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154943-150196.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154943-150196.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_232_20160805_587638_199932-119259.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_232_20160805_587638_199932-119259.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200772-118866.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200772-118866.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_201844-118466.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_201844-118466.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_292_20170129_633933_155613-149956.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_292_20170129_633933_155613-149956.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201068-114699.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201068-114699.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200472-118700.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200472-118700.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154738-150454.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154738-150454.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200841-118809.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200841-118809.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_226_20160805_587658_200797-115787.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_226_20160805_587658_200797-115787.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202223-118362.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202223-118362.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202216-119040.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202216-119040.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201383-118665.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201383-118665.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154820-150445.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154820-150445.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_200709-114592.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_200709-114592.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_291_280_20170201_635061_149034-143848.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_291_280_20170201_635061_149034-143848.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_201134-118890.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_201134-118890.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_226_20160805_587672_201656-116085.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_226_20160805_587672_201656-116085.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_231_20160805_587637_200014-118696.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_231_20160805_587637_200014-118696.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154683-150567.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154683-150567.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_395_233_20160805_587709_202606-119349.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_395_233_20160805_587709_202606-119349.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_291_277_20161014_606844_149154-142049.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_291_277_20161014_606844_149154-142049.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201094-118468.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201094-118468.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202185-118989.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202185-118989.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_225_20160805_587657_200970-115479.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_225_20160805_587657_200970-115479.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201574-118451.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201574-118451.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_232_20160805_587638_200078-119166.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_232_20160805_587638_200078-119166.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_223_20160805_587669_201540-114393.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_223_20160805_587669_201540-114393.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200725-118775.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200725-118775.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_223_20160805_587669_201727-114249.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_223_20160805_587669_201727-114249.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155701-149817.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155701-149817.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200716-119059.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200716-119059.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_155729-149898.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_155729-149898.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201139-114766.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201139-114766.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_303_292_20170129_633933_155642-149582.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_303_292_20170129_633933_155642-149582.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_201054-116598.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_201054-116598.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_222_20160805_587654_201042-114045.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_222_20160805_587654_201042-114045.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_293_20170129_633917_154810-150516.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_293_20170129_633917_154810-150516.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_222_20160805_587668_201293-113770.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_222_20160805_587668_201293-113770.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202122-118456.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202122-118456.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202119-118606.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202119-118606.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200601-118997.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200601-118997.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_232_20160805_587689_202235-118997.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_232_20160805_587689_202235-118997.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_289_279_20161013_606766_148044-142941.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_289_279_20161013_606766_148044-142941.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_293_288_20170129_633828_150526-147838.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_293_288_20170129_633828_150526-147838.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201159-118421.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201159-118421.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201104-118646.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201104-118646.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200816-118289.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200816-118289.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201354-118689.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201354-118689.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/18-151931-144092.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/18-151931-144092.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200393-119095.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200393-119095.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_293_288_20170129_633828_150496-147823.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_293_288_20170129_633828_150496-147823.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200392-118405.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200392-118405.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_200975-118274.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_200975-118274.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201070-114618.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201070-114618.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_293_20170129_633902_154153-150419.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_293_20170129_633902_154153-150419.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200850-118896.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200850-118896.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_304_292_20170129_633946_156058-149707.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_304_292_20170129_633946_156058-149707.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201385-117845.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201385-117845.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_390_232_20160805_587638_200022-119154.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_390_232_20160805_587638_200022-119154.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_233_20160805_587652_200648-119381.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_233_20160805_587652_200648-119381.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_294_289_20170129_633840_151034-148073.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_294_289_20170129_633840_151034-148073.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_223_20160805_587655_201064-114683.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_223_20160805_587655_201064-114683.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_395_232_20160805_587708_202699-119171.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_395_232_20160805_587708_202699-119171.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201055-118393.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201055-118393.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_226_20160805_587672_201256-115881.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_226_20160805_587672_201256-115881.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_231_20160805_587677_201226-118515.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_231_20160805_587677_201226-118515.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_302_294_20170129_633919_154626-150569.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_302_294_20170129_633919_154626-150569.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_201134-118863.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_201134-118863.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_200982-116363.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_200982-116363.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201174-118717.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201174-118717.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201020-114760.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201020-114760.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_231_20160805_587688_202000-118582.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_231_20160805_587688_202000-118582.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201010-118571.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201010-118571.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_297_287_20170129_633849_152324-147082.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_297_287_20170129_633849_152324-147082.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_232_20160805_587651_200578-118871.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_232_20160805_587651_200578-118871.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_231_20160805_587663_201077-118399.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_231_20160805_587663_201077-118399.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201395-117763.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201395-117763.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_227_20160805_587659_201130-116596.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_227_20160805_587659_201130-116596.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200625-118507.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200625-118507.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_224_20160805_587656_201038-114705.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_224_20160805_587656_201038-114705.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_393_230_20160805_587676_201302-118240.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_393_230_20160805_587676_201302-118240.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_394_230_20160805_587687_202202-117819.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_394_230_20160805_587687_202202-117819.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_392_232_20160805_587664_200722-118953.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_392_232_20160805_587664_200722-118953.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_391_231_20160805_587650_200217-118726.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_391_231_20160805_587650_200217-118726.png,tr
/home/ubuntu/data/trdata/samaww_20k/train/buildings/3857_9_301_295_20170202_635296_154364-151050.png,/home/ubuntu/data/trdata/samaww_20k/train/masks/3857_9_301_295_20170202_635296_154364-151050.png,tr
